Device Information:,,,,,,,,,,,,,,,,,,,
Name:,AGRICULTR - 2493304,,,,,,,,,,,,,,,,,,
Model:,5500AGL,,,,,,,,,,,,,,,,,,
Serial:,2493304,,,,,,,,,,,,,,,,,,
Firmware:,1.49,,,,,,,,,,,,,,,,,,
Profile Version:,0.09,,,,,,,,,,,,,,,,,,
Hardware Version:,Rev 14,,,,,,,,,,,,,,,,,,
LiNK Version:,1.04.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Time,Temp,Wet Bulb Temp.,Rel. Hum.,Baro.,Altitude,Station P.,Wind Speed,Heat Index,Dew Point,Dens. Alt.,Air Flow,Crosswind,Headwind,Mag. Dir.,True Dir.,Wind Chill,Delta T,Unknown,Unknown
12/08/2025 13:11,26.2,20.3,59.6,957.2,475,957.2,1.5,26.8,17.7,1063,0.1,1.2,-0.9,129,129,26.2,5.9,74.5,73.8
12/08/2025 13:12,26.2,20.2,59.2,957.2,475,957.3,2.5,26.8,17.6,1061,0.2,0.4,-2.4,171,172,26.2,6,74.6,73.9
12/08/2025 13:12,27.1,21.1,60,957.2,475,957.3,1.1,28.1,18.6,1094,0.1,1,0.4,72,72,27,6,75.6,74.8
12/08/2025 13:13,28.5,21.6,55.6,957.2,474,957.3,0.7,30,18.8,1145,0.1,0.7,0.2,78,78,28.5,6.9,77.3,76.6
12/08/2025 13:13,27.2,20.2,53.6,957.2,475,957.3,3.3,27.7,17,1092,0.3,1.7,-2.9,158,158,27.2,7,75.2,74.6
12/08/2025 13:14,26.3,19.9,56.6,957.2,476,957.2,2.3,26.5,17,1061,0.2,0.7,-2.2,160,160,26.2,6.4,74.1,73.5
12/08/2025 13:14,27,20.5,56.6,957.2,475,957.2,2.1,27.5,17.6,1088,0.2,1.8,-1.1,113,113,26.9,6.5,75.3,74.6
12/08/2025 13:15,27.5,20.8,55.4,957.2,475,957.2,1.2,28.1,17.8,1104,0.1,1,-0.7,128,128,27.4,6.7,75.7,75.1
12/08/2025 13:15,26.9,20.4,55.9,957.2,475,957.3,3,27.5,17.4,1084,0.3,1.4,-2.7,150,151,26.9,6.5,75,74.3
12/08/2025 13:16,25,19,58.1,957.2,475,957.2,2.6,24.9,16.2,1013,0.3,0.1,-2.6,175,176,25,6,72.7,72
12/08/2025 13:16,25.8,20.1,60.5,957.2,476,957.2,2.2,26.3,17.6,1048,0.2,1.2,-1.9,147,147,25.8,5.7,74,73.3
12/08/2025 13:17,25.3,19.8,61.1,957.2,476,957.2,2.6,25.6,17.3,1029,0.3,0.5,-2.6,169,170,25.3,5.5,73.4,72.7
12/08/2025 13:17,25.8,20.2,61,957.2,475,957.2,1.8,26.3,17.7,1049,0.2,0.6,-1.7,198,199,25.8,5.6,74.1,73.4
12/08/2025 13:18,25.8,20.1,60.5,957.2,475,957.2,2.1,26.3,17.6,1047,0.2,1.5,-1.5,136,137,25.8,5.7,74.1,73.4
12/08/2025 13:18,26.1,20.2,59.6,957.2,475,957.2,1.1,26.7,17.6,1059,0.1,0.9,-0.8,133,134,26.1,5.9,74.3,73.6
12/08/2025 13:19,26.2,20.2,58.6,957.4,473,957.4,1.3,26.8,17.5,1059,0.1,0.7,-1.1,161,162,26.2,6,74.4,73.7
12/08/2025 13:19,26.8,20.6,58.4,957.4,473,957.4,0.4,27.4,17.9,1080,0,0.4,0,94,94,26.7,6.2,75,74.4
12/08/2025 13:20,26.4,20,56.6,957.2,474,957.4,0.9,26.7,17,1062,0.1,0.7,-0.5,127,128,26.3,6.3,74.3,73.7
12/08/2025 13:20,25,19.1,58.5,957.2,474,957.3,1.7,25,16.3,1014,0.2,0.6,-1.6,201,202,25,5.9,72.7,72.1
12/08/2025 13:21,25.1,19.4,60.1,957.4,474,957.4,0.7,25.3,16.8,1017,0.1,0.3,-0.6,150,151,25.1,5.7,72.9,72.3
12/08/2025 13:21,25.3,19.5,59.5,957.4,473,957.4,1.5,25.3,16.8,1024,0.1,0.8,-1.2,147,148,25.2,5.8,73.2,72.6
12/08/2025 13:22,25.3,19.4,59.2,957.4,473,957.4,2.9,25.3,16.7,1023,0.3,1.1,-2.7,159,159,25.2,5.9,73.2,72.5
12/08/2025 13:22,25.3,19.4,59.2,957.2,474,957.3,1.7,25.3,16.7,1023,0.2,1.1,-1.4,141,142,25.2,5.9,73.2,72.5
12/08/2025 13:23,25.3,19.6,59.7,957.2,476,957.2,2,25.3,16.9,1025,0.2,1.1,-1.6,146,146,25.2,5.7,73.2,72.5
12/08/2025 13:23,25.1,19.3,59.5,957,476,957.1,2.1,25,16.6,1019,0.2,1.5,-1.5,132,133,25,5.8,72.9,72.3
12/08/2025 13:24,25.7,20,60,957,476,957.1,2.2,26,17.3,1042,0.2,1.2,-1.8,148,149,25.6,5.7,73.7,73
12/08/2025 13:24,26.8,20.6,58,957,476,957.1,0.4,27.4,17.8,1082,0,0.3,-0.2,120,121,26.7,6.2,75.1,74.4
12/08/2025 13:25,27.9,21,55.4,957.2,475,957.3,0.4,28.7,18.1,1119,0,0.3,0.3,47,48,27.8,6.9,76.2,75.6
12/08/2025 13:25,28.4,21,52.7,957.2,476,957.2,1.6,29.4,17.8,1137,0.2,1.5,-0.4,81,82,28.4,7.4,76.7,76.1
12/08/2025 13:26,27.9,20.6,52.5,957.2,474,957.3,0.5,28.3,17.2,1113,0,0.4,0.3,303,304,27.8,7.2,75.7,75.2
12/08/2025 13:26,27.5,20.2,52.4,957,477,957.1,1.2,27.8,16.9,1101,0.1,0.8,-1,143,143,27.4,7.3,75.3,74.7
12/08/2025 13:27,26.2,19.4,53.8,957,477,957.1,1.2,26.2,16.1,1055,0.1,0.4,-1.2,161,162,26.1,6.8,73.8,73.2
12/08/2025 13:27,26.7,20.1,55.9,957,477,957,1.2,27,17.1,1077,0.1,0.6,-1,148,149,26.6,6.6,74.7,74.1
12/08/2025 13:28,27.1,20.4,55.7,957.2,476,957.2,1,27.7,17.5,1093,0.1,1,0.1,89,89,27.1,6.7,75.4,74.7
12/08/2025 13:28,27.6,20.8,55,957.2,476,957.2,1.2,28.3,17.8,1109,0.1,1.1,-0.3,110,110,27.6,6.8,75.8,75.1
12/08/2025 13:29,25.8,19.3,55.6,957.2,476,957.2,2.4,25.8,16.2,1040,0.2,0.9,-2.2,201,202,25.7,6.5,73.5,72.9
12/08/2025 13:29,25.4,19.5,58.8,957,476,957.1,2.4,25.6,16.8,1033,0.2,0.6,-2.3,166,167,25.4,6,73.1,72.5
12/08/2025 13:30,25.6,19.8,60,957.2,476,957.2,2.4,25.9,17.2,1036,0.2,0.3,-2.4,181,182,25.5,5.8,73.6,72.9
12/08/2025 13:30,26,20.1,59.3,957,476,957.1,2.4,26.5,17.4,1054,0.2,1.4,-1.9,147,147,26,5.9,74.2,73.5
12/08/2025 13:31,26.9,20.8,58.8,957.2,476,957.2,1.3,27.6,18.1,1086,0.1,0.6,-1.2,206,207,26.8,6.1,75.2,74.5
12/08/2025 13:31,26.5,20.2,57.2,957,476,957.1,1.2,26.9,17.3,1069,0.1,0.3,-1.2,169,170,26.4,6.3,74.6,73.9
12/08/2025 13:32,27.6,21,56.2,957,476,957.1,2.4,28.5,18.1,1112,0.2,1,-2.2,157,158,27.6,6.6,76.2,75.5
12/08/2025 13:32,26.5,20.1,56.5,957.2,476,957.2,2.9,26.9,17.2,1069,0.3,2.8,-0.8,242,243,26.5,6.4,74.5,73.9
12/08/2025 13:33,26,19.8,57.4,957.2,475,957.2,4.8,26.3,17,1051,0.5,1,-4.7,168,168,26,6.2,74,73.4
12/08/2025 13:33,25.4,19.5,59,957.2,475,957.3,1.6,25.4,16.8,1027,0.2,1.1,-1.1,135,135,25.3,5.9,73.3,72.7
12/08/2025 13:34,25.2,19.6,60.5,957.2,475,957.3,0.9,25.4,17,1023,0.1,0.8,-0.6,127,127,25.2,5.6,73.2,72.5
12/08/2025 13:34,26.5,20.6,59.9,957.2,474,957.3,1,27.1,18.1,1072,0.1,0.8,0.6,57,57,26.4,5.9,74.9,74.2
12/08/2025 13:35,27.1,20.6,56.9,957.2,475,957.3,0.4,27.8,17.8,1090,0,0.1,0.4,14,15,27,6.5,75.3,74.6
12/08/2025 13:35,26,19.6,56.5,957.2,475,957.3,2.6,26.2,16.7,1050,0.2,0.3,-2.6,174,175,26,6.4,73.8,73.2
12/08/2025 13:36,25.7,19.5,57.3,957.2,475,957.3,3.7,25.9,16.6,1038,0.4,0.9,-3.6,174,175,25.7,6.2,73.6,72.9
12/08/2025 13:36,25.9,19.9,58.3,957.2,476,957.2,3.8,26.1,17.1,1047,0.4,1.4,-3.5,149,149,25.8,6,73.8,73.2
12/08/2025 13:37,25.8,19.7,57.9,957,477,957.1,3,26.1,16.9,1046,0.3,0.9,-2.8,167,167,25.8,6.1,73.9,73.3
12/08/2025 13:37,25.4,19.4,58.2,957,476,957.1,4.1,25.3,16.6,1028,0.4,1,-3.9,153,153,25.3,6,73.2,72.6
12/08/2025 13:38,25.8,19.8,58.5,957,477,957.1,2.6,26.2,17,1044,0.3,1.4,-2.3,152,152,25.8,6,73.7,73.1
12/08/2025 13:38,27,20.6,57.4,957.2,476,957.2,1.6,27.6,17.8,1088,0.2,1.2,1,50,51,26.9,6.4,75.3,74.6
12/08/2025 13:39,26.9,20.4,56.5,957.2,476,957.2,2.7,27.5,17.6,1085,0.3,0.3,-2.7,174,174,26.9,6.5,75,74.3
12/08/2025 13:39,26.5,20,55.5,957,477,957,2.5,26.9,16.9,1071,0.2,1.6,-1.9,151,152,26.5,6.5,74.5,73.8
12/08/2025 13:40,27.5,20.8,55.8,957,476,957.1,0.9,28.1,17.9,1107,0.1,0.9,0,153,154,27.4,6.7,75.7,75.1
12/08/2025 13:40,27.3,20.4,54.6,957,477,957.1,2,27.9,17.4,1099,0.2,0.2,-2,154,155,27.3,6.9,75.3,74.7
12/08/2025 13:41,26.4,19.9,55.8,957,477,957.1,3.1,26.7,16.9,1066,0.3,0.3,-3.1,173,173,26.4,6.5,74.3,73.7
12/08/2025 13:41,26.7,20.2,56.4,957.2,476,957.2,3.5,27.1,17.3,1075,0.3,0.7,-3.4,172,172,26.6,6.5,74.9,74.3
12/08/2025 13:42,26.4,20,56.6,957.2,476,957.2,3.4,26.8,17.1,1067,0.3,0.3,-3.4,185,185,26.4,6.4,74.5,73.9
12/08/2025 13:42,26.8,20.4,56.8,957.2,476,957.2,2.8,27.5,17.5,1083,0.3,0.2,-2.8,194,195,26.8,6.4,75,74.4
12/08/2025 13:43,26.1,19.7,56.4,957.2,475,957.2,4.6,26.4,16.7,1052,0.4,0.4,-4.6,176,177,26.1,6.4,74,73.4
12/08/2025 13:43,26.9,20.4,56.9,957.2,475,957.3,2,27.5,17.6,1083,0.2,2,-0.5,262,262,26.8,6.5,75,74.3
12/08/2025 13:44,26.4,20,55.6,957,476,957.1,3.9,26.7,16.9,1067,0.4,1.4,-3.6,157,158,26.4,6.5,74.5,73.9
12/08/2025 13:44,26.3,19.9,56.8,957,477,957.1,1.3,26.6,17,1062,0.1,1.2,-0.5,113,113,26.2,6.4,74.4,73.7
12/08/2025 13:45,27.4,20.8,56.7,957.2,476,957.2,1.3,28.2,18,1103,0.1,0.8,1,41,41,27.3,6.6,75.8,75.1
12/08/2025 13:45,29.2,22,54.1,957.2,476,957.2,0.4,31.1,19,1169,0,0.3,0.3,41,42,29.2,7.2,77.8,77.2
12/08/2025 13:46,27.8,20.3,51.7,957.2,475,957.2,0.8,28.2,16.9,1111,0.1,0.5,0.6,37,37,27.7,7.5,75.8,75.2
12/08/2025 13:46,27.9,20.6,52.5,957.2,475,957.3,1.4,28.6,17.3,1116,0.1,1.3,-0.5,250,250,27.9,7.3,75.9,75.3
12/08/2025 13:47,26.2,19.4,54.2,957.2,475,957.2,1.1,26.2,16.2,1053,0.1,0.4,-1,201,202,26.1,6.8,73.8,73.3
12/08/2025 13:47,27,20.4,56,957.2,476,957.2,1.5,27.7,17.5,1088,0.1,1.4,-0.7,109,109,27,6.6,75.2,74.6
12/08/2025 13:48,27.3,20.7,56.1,957,476,957.1,0.5,27.9,17.8,1100,0,0,0.5,1,2,27.2,6.6,75.5,74.8
12/08/2025 13:48,27.7,20.8,54.4,957,477,957.1,2.5,28.5,17.7,1112,0.2,1.1,-2.2,144,145,27.7,6.9,75.9,75.3
12/08/2025 13:49,27.1,20.3,54.6,957,477,957,1.6,27.6,17.2,1092,0.2,0.2,-1.6,172,172,27.1,6.8,75.2,74.5
12/08/2025 13:49,26.9,20.2,55.2,957,478,957,1.8,27.4,17.2,1086,0.2,1.5,-1.1,128,128,26.9,6.7,74.9,74.3
12/08/2025 13:50,27.3,20.6,55.5,957,478,957,2.2,28,17.6,1102,0.2,0.8,-2.1,158,158,27.3,6.7,75.7,75
12/08/2025 13:50,26.4,20,56.9,957,478,957,2.9,26.8,17.1,1067,0.3,0.6,-2.8,171,171,26.3,6.4,74.5,73.9
12/08/2025 13:51,26.6,20.4,57.7,957,476,957.1,1.4,27.1,17.6,1075,0.1,0.9,-1.1,218,219,26.5,6.2,74.7,74.1
12/08/2025 13:51,27.2,20.8,56.7,957,477,957.1,0.6,27.9,17.9,1100,0.1,0.4,-0.4,225,225,27.2,6.5,75.4,74.8
12/08/2025 13:52,26.8,20.1,55.3,957,478,957,1.9,27.3,17.1,1080,0.2,0.1,-1.9,184,185,26.8,6.7,74.8,74.2
12/08/2025 13:52,26.6,20.1,56.6,956.9,478,956.9,2.4,26.9,17.2,1075,0.2,0.9,-2.2,159,160,26.5,6.5,74.7,74
12/08/2025 13:53,25.5,19.5,57.9,956.9,478,956.9,2.1,25.6,16.6,1036,0.2,1.1,-1.8,149,150,25.5,6,73.4,72.7
12/08/2025 13:53,26.6,20.6,59.3,956.9,478,956.9,1.8,27.3,18,1078,0.2,0.3,-1.7,192,192,26.5,6,74.9,74.2
12/08/2025 13:54,27.9,21.5,57.8,956.9,478,956.9,1.2,29,18.8,1127,0.1,0.1,-1.2,186,186,27.8,6.4,76.5,75.8
12/08/2025 13:54,26.6,20.3,57.2,956.7,480,956.8,0.8,27.2,17.5,1079,0.1,0.7,-0.5,129,129,26.6,6.3,74.7,74
12/08/2025 13:55,28.3,21.4,55.7,957,478,957,2.5,29.4,18.6,1139,0.2,1.6,-1.9,236,237,28.2,6.9,76.9,76.2
12/08/2025 13:55,27.1,20.3,54.7,957,477,957,4.6,27.6,17.2,1093,0.4,1.3,-4.4,160,161,27.1,6.8,75.2,74.6
12/08/2025 13:56,26.8,20.4,56.6,956.7,479,956.8,1.9,27.4,17.5,1087,0.2,0.7,-1.7,163,164,26.8,6.4,74.9,74.3
12/08/2025 13:56,27.1,20.7,56.7,956.7,479,956.8,1.6,27.9,17.8,1098,0.2,1.3,-0.9,126,126,27.1,6.5,75.5,74.8
12/08/2025 13:57,27.3,20.7,56.2,956.7,479,956.8,3.4,28.1,17.8,1104,0.3,1.1,-3.2,163,164,27.3,6.6,75.7,75
12/08/2025 13:57,28.6,21.5,55,956.9,478,956.9,1.4,29.9,18.6,1149,0.1,1.3,0.3,80,80,28.5,7.1,77.1,76.5
12/08/2025 13:58,27.2,20.2,54,957,477,957.1,1.5,27.6,17.1,1092,0.1,1.4,-0.5,112,113,27.1,7,75.2,74.6
12/08/2025 13:58,26.6,20.2,56.5,956.9,478,956.9,1.4,27.1,17.3,1077,0.1,1.3,-0.5,108,108,26.6,6.4,74.5,73.9
12/08/2025 13:59,26.4,20,56.8,957,478,957,1.8,26.8,17.1,1067,0.2,0.6,-1.7,160,161,26.3,6.4,74.5,73.9
12/08/2025 13:59,27.6,21.1,56.9,957,478,957,2.1,28.5,18.2,1113,0.2,0.6,-2.1,164,165,27.5,6.5,76.1,75.4
12/08/2025 14:00,26.4,20,56.9,956.9,478,956.9,4.3,26.8,17.1,1068,0.4,1,-4.2,167,168,26.3,6.4,74.4,73.8
12/08/2025 14:00,26.4,20.2,57.9,956.9,479,956.9,3.9,26.8,17.4,1068,0.4,0.5,-3.9,172,172,26.3,6.2,74.5,73.8
12/08/2025 14:01,25.9,19.9,58.8,956.9,478,956.9,3.4,26.2,17.2,1051,0.3,0.4,-3.4,169,170,25.8,6,73.8,73.2
12/08/2025 14:01,27.6,21.2,57.6,957,478,957,0,28.7,18.5,1116,0,0,0,183,184,27.6,6.4,76.1,75.4
12/08/2025 14:02,28.2,21,53.5,956.9,478,956.9,1,29.2,17.9,1134,0.1,0.1,-0.9,189,189,28.2,7.2,76.6,76
12/08/2025 14:02,27.8,20.6,53.2,957,477,957,0.7,28.4,17.4,1116,0.1,0.1,-0.7,192,193,27.8,7.2,75.8,75.2
12/08/2025 14:03,26.8,19.9,53.8,957,477,957,2.4,27.1,16.7,1080,0.2,0.6,-2.3,166,167,26.8,6.9,74.6,74
12/08/2025 14:03,26.6,19.9,54.7,956.9,478,956.9,1.9,26.9,16.8,1075,0.2,0.3,-1.9,173,173,26.6,6.7,74.7,74
12/08/2025 14:04,26.6,20.2,56.7,956.9,478,956.9,0.8,26.9,17.3,1075,0.1,0.6,-0.5,134,135,26.5,6.4,74.5,73.9
12/08/2025 14:04,26.1,19.9,57,956.9,479,956.9,1.8,26.5,17,1059,0.2,0.4,-1.7,168,169,26.1,6.2,74,73.4
12/08/2025 14:05,26.2,20,57.2,956.9,479,956.9,3.3,26.6,17.1,1062,0.3,0.6,-3.2,169,170,26.2,6.2,74.3,73.6
12/08/2025 14:05,26.4,20.2,57.5,956.9,479,956.9,3.5,26.8,17.3,1067,0.3,0.1,-3.5,167,168,26.3,6.2,74.5,73.8
12/08/2025 14:06,26.6,20.3,57,956.9,479,956.9,1.6,27.2,17.4,1079,0.1,0.6,-1.4,204,204,26.6,6.3,74.7,74
12/08/2025 14:06,27,20.4,55.8,956.9,479,956.9,3.6,27.4,17.4,1090,0.3,1.5,-3.3,160,160,26.9,6.6,75.1,74.5
12/08/2025 14:07,26.2,19.6,55,956.7,479,956.8,3.5,26.4,16.5,1061,0.3,1.2,-3.3,160,161,26.2,6.6,74,73.4
12/08/2025 14:07,27.7,20.9,55.5,956.9,478,956.9,2.5,28.6,18,1117,0.2,0.9,-2.3,148,149,27.7,6.8,76,75.3
12/08/2025 14:08,26.6,20,55.3,956.9,479,956.9,4.4,27,16.9,1075,0.4,1.1,-4.3,171,171,26.6,6.6,74.5,73.9
12/08/2025 14:08,26.6,20,55.5,956.7,479,956.8,3.4,26.9,16.9,1074,0.3,1,-3.2,167,168,26.5,6.6,74.6,74
12/08/2025 14:09,27.1,20.4,55.8,956.7,479,956.8,2.5,27.6,17.5,1094,0.2,1,-2.2,158,158,27,6.7,75.2,74.5
12/08/2025 14:09,26.6,19.9,55.1,956.7,480,956.8,2.1,26.9,16.8,1072,0.2,0.6,-2,150,150,26.5,6.7,74.4,73.8
12/08/2025 14:10,27.3,20.6,55.6,956.9,479,956.9,2.7,27.9,17.6,1102,0.3,0.7,-2.6,194,194,27.2,6.7,75.3,74.7
12/08/2025 14:10,28.7,21.4,53.5,956.9,479,956.9,0.9,29.9,18.3,1152,0.1,0.3,-0.9,191,192,28.6,7.3,76.9,76.3
12/08/2025 14:11,26.9,19.8,52.9,956.7,479,956.8,1.6,27.2,16.5,1084,0.2,0.4,-1.6,165,165,26.9,7.1,74.5,74
12/08/2025 14:11,28.2,21,53.6,956.7,480,956.7,1.3,29,17.9,1134,0.1,0.8,-1.1,143,144,28.1,7.2,76.4,75.8
12/08/2025 14:12,27.8,20.5,52.6,956.7,480,956.7,2.4,28.4,17.2,1120,0.2,0.8,-2.2,162,163,27.8,7.3,76,75.5
12/08/2025 14:12,27.2,20.2,53.4,956.7,480,956.8,1.4,27.7,16.9,1095,0.1,0.7,-1.2,150,150,27.2,7,75.2,74.6
12/08/2025 14:13,28.3,21.1,53.7,956.7,479,956.8,1.6,29.4,18,1140,0.2,0.9,-1.4,148,148,28.3,7.2,76.6,76
12/08/2025 14:13,27.6,20.3,52.6,956.7,480,956.7,1,28,17,1111,0.1,0.7,-0.7,137,138,27.5,7.3,75.4,74.9
12/08/2025 14:14,28.3,21.1,53.7,956.7,480,956.8,1.4,29.4,18,1139,0.1,1.3,0.4,72,72,28.3,7.2,76.7,76.1
12/08/2025 14:14,30.3,22.4,51.6,956.9,479,956.9,0.6,32.6,19.3,1212,0.1,0.4,0.4,40,41,30.3,7.9,79,78.4
12/08/2025 14:15,31.8,22.8,47.7,956.9,479,956.9,0,34.4,19.3,1262,0,0,0,46,46,31.7,9,80.2,79.9
12/08/2025 14:15,30.4,21.5,46.7,956.7,479,956.8,1.3,31.8,17.7,1208,0.1,0.8,-1,189,189,30.4,8.9,78.4,78.1
12/08/2025 14:16,29.1,20.8,48.5,956.7,480,956.8,2,30,17.1,1160,0.2,1.5,-1.3,132,132,29.1,8.3,77,76.5
12/08/2025 14:16,29.7,21.6,50.1,956.7,480,956.7,1.5,31.2,18.2,1186,0.1,1,-1.1,137,138,29.6,8.1,77.9,77.4
12/08/2025 14:17,29.8,21.6,49.4,956.9,479,956.9,1.1,31.2,18.1,1186,0.1,0.7,0.9,27,27,29.7,8.2,78,77.6
12/08/2025 14:17,30.6,22.2,49.1,956.7,479,956.8,0.7,32.5,18.7,1216,0.1,0.5,0.4,55,55,30.5,8.3,79.1,78.7
12/08/2025 14:18,31.2,22.3,47.3,956.7,480,956.8,1.1,33.4,18.7,1238,0.1,1.1,0.1,88,88,31.2,8.9,79.4,79.1
12/08/2025 14:18,28.7,20.6,48.9,956.7,479,956.8,3,29.4,16.9,1146,0.3,2.1,-2.2,131,132,28.7,8.1,76.4,75.9
12/08/2025 14:19,28.8,20.9,50.5,956.7,479,956.8,3.2,29.8,17.5,1154,0.3,1.2,-2.9,152,153,28.8,7.9,76.9,76.4
12/08/2025 14:19,28.3,20.9,52.7,956.7,479,956.8,4.4,29.1,17.7,1136,0.4,1.9,-3.9,155,155,28.2,7.4,76.3,75.8
12/08/2025 14:20,28.3,21.1,53.6,956.9,479,956.9,2.3,29.4,18,1138,0.2,0.7,-2.2,193,194,28.3,7.2,76.5,75.9
12/08/2025 14:20,28.1,20.9,53.7,956.7,479,956.8,1.9,28.8,17.8,1130,0.2,0.9,-1.7,178,179,28,7.2,76.3,75.7
12/08/2025 14:21,26.8,19.9,54.3,956.7,479,956.8,4.3,27.2,16.8,1082,0.4,1.3,-4.1,163,164,26.8,6.9,74.7,74.1
12/08/2025 14:21,27.4,20.8,56.2,956.7,480,956.7,3.5,28.2,17.9,1109,0.3,0.8,-3.4,168,168,27.4,6.6,75.8,75.2
12/08/2025 14:22,28.6,21.6,55.2,956.7,479,956.8,1.5,30,18.7,1152,0.1,0.5,-1.4,200,200,28.5,7,77.2,76.5
12/08/2025 14:22,29.8,22.1,52.3,956.7,480,956.7,2.4,31.7,18.9,1192,0.2,1.7,-1.6,115,116,29.7,7.7,78.3,77.7
12/08/2025 14:23,28.7,21,51.7,956.7,480,956.8,1.1,29.6,17.7,1149,0.1,0.6,0.9,34,35,28.6,7.7,77,76.4
12/08/2025 14:23,27.9,20.7,53.7,956.7,479,956.8,1.1,28.7,17.6,1123,0.1,0.5,1,27,27,27.9,7.2,76.1,75.5
12/08/2025 14:24,27.9,21,54.9,956.9,479,956.9,3.6,28.8,18,1123,0.3,1,3.5,345,346,27.9,6.9,76.1,75.5
12/08/2025 14:24,26.9,20.2,55,956.7,479,956.8,1.4,27.4,17.1,1087,0.1,0.7,1.2,330,331,26.9,6.7,74.9,74.3
12/08/2025 14:25,28.2,21.4,55.9,956.7,479,956.8,0,29.4,18.6,1138,0,0,0,330,331,28.2,6.8,76.7,76
12/08/2025 14:25,27.6,20.6,53.6,956.7,479,956.8,0.9,28.2,17.4,1113,0.1,0.5,0.8,330,330,27.6,7,75.8,75.2
12/08/2025 14:26,27.4,20.3,53.7,956.7,480,956.8,1,28,17.2,1104,0.1,0.3,-1,166,166,27.4,7.1,75.4,74.8
12/08/2025 14:26,27.2,20.3,54.5,956.7,480,956.8,3.7,27.6,17.2,1096,0.4,0.5,-3.6,188,188,27.1,6.9,75.2,74.6
12/08/2025 14:27,28.4,21.2,53.7,956.7,480,956.8,2.5,29.4,18.1,1141,0.2,0.6,-2.4,161,162,28.3,7.2,76.7,76.1
12/08/2025 14:27,27.8,20.6,53,956.7,480,956.8,1.3,28.3,17.3,1116,0.1,0.2,-1.2,210,211,27.7,7.2,75.8,75.2
12/08/2025 14:28,29.1,21.4,51.7,956.7,480,956.8,1.4,30.6,18.1,1166,0.1,0.5,1.3,24,25,29.1,7.7,77.3,76.8
12/08/2025 14:28,29.1,21,49.2,956.7,480,956.7,1.6,30.2,17.4,1164,0.2,1.4,-0.9,124,125,29.1,8.2,77.3,76.8
12/08/2025 14:29,27,19.5,50.9,956.7,480,956.7,2.3,27.1,16,1085,0.2,0.8,-2.1,158,158,27,7.5,74.5,74
12/08/2025 14:29,27.2,20.2,53.8,956.7,480,956.7,1.4,27.7,17,1098,0.1,0.2,-1.4,171,171,27.2,7,75.2,74.6
12/08/2025 14:30,27.3,20.4,54.5,956.7,480,956.6,0.6,27.8,17.3,1102,0.1,0.5,0.4,308,308,27.2,6.9,75.3,74.7
12/08/2025 14:30,28.1,20.8,52.9,956.5,481,956.6,1.6,28.7,17.6,1130,0.2,0.1,-1.6,185,185,28,7.3,76.2,75.6
12/08/2025 14:31,28.4,21,52.4,956.7,480,956.7,1.3,29.2,17.7,1139,0.1,1,-0.8,159,159,28.3,7.4,76.4,75.8
12/08/2025 14:31,28.4,20.6,50.5,956.7,480,956.7,1.3,29,17.1,1138,0.1,1.3,0.1,87,87,28.3,7.8,76.3,75.8
12/08/2025 14:32,29.2,21,48.9,956.5,480,956.6,1.5,30.2,17.3,1167,0.1,1,-1.1,138,139,29.2,8.2,77.1,76.7
12/08/2025 14:32,28.6,20.5,48.8,956.5,482,956.5,2,29.1,16.8,1145,0.2,2,0.3,81,82,28.5,8.1,76.3,75.9
12/08/2025 14:33,28.2,20.3,49.7,956.5,481,956.5,3,28.5,16.7,1131,0.3,0.9,-2.8,168,168,28.1,7.9,76,75.5
12/08/2025 14:33,27.2,19.7,51.4,956.5,481,956.5,1.6,27.4,16.3,1095,0.2,0.3,-1.6,170,171,27.2,7.5,74.8,74.2
12/08/2025 14:34,27.4,20.3,53.6,956.5,482,956.5,2.7,27.8,17.1,1107,0.3,1.4,-2.3,150,151,27.3,7.1,75.2,74.6
12/08/2025 14:34,28.9,21.6,53.8,956.5,482,956.5,1.7,30.3,18.5,1163,0.2,0.3,-1.6,169,169,28.8,7.2,77.2,76.6
12/08/2025 14:35,27.6,20.3,52.2,956.5,481,956.5,2.9,28,16.9,1112,0.3,1.3,-2.6,155,155,27.6,7.3,75.6,75
12/08/2025 14:35,27.8,20.8,54,956.5,481,956.5,2.2,28.5,17.7,1124,0.2,0.9,-2,167,167,27.8,7,76,75.4
12/08/2025 14:36,27.4,20.4,53.9,956.7,480,956.6,2.6,28,17.3,1108,0.3,0.2,-2.6,181,182,27.4,7,75.5,74.9
12/08/2025 14:36,27.9,21,54.7,956.5,481,956.5,1.8,28.8,18,1130,0.2,0.3,-1.8,170,170,27.9,7,76.3,75.6
12/08/2025 14:37,28.1,21.2,55.4,956.5,481,956.5,1.2,29,18.3,1135,0.1,0.1,-1.1,173,173,28,6.9,76.4,75.8
12/08/2025 14:37,28.4,21.2,53.9,956.5,482,956.5,0.9,29.4,18.1,1145,0.1,0.5,-0.7,144,145,28.3,7.2,76.7,76
12/08/2025 14:38,28.6,21.4,54,956.4,482,956.4,0.7,29.8,18.4,1154,0.1,0.7,-0.2,105,105,28.5,7.2,77,76.3
12/08/2025 14:38,30,22.1,51.3,956.4,482,956.4,0.4,32,18.9,1204,0,0.4,-0.1,104,104,30,7.9,78.5,78
